DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationVerticalMeasure,MonitoringLocationVerticalUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
2022 water quality data collected for CIMP197,5,CIMP2021-15,67.44005833,-134.5263806,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-06,,,,,,Probe/Sensor,pH,,,7.62,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,5,CIMP2021-15,67.44005833,-134.5263806,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-06,,,,,,Probe/Sensor,"Temperature, water",,,13.51,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,5,CIMP2021-15,67.44005833,-134.5263806,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-06,,,,,,Probe/Sensor,Turbidity,,,0.84,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-07,,,,,,Water Bottle,Calcium,,Total,26.1,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,5.45,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Conductivity,,,200.6,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.75,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-07,,,,,,Water Bottle,Organic carbon,,Dissolved,16.8,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,pH,,,8.17,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,"Temperature, water",,,14.37,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,15,CIMP2021-42,69.1514316,-133.051257,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Turbidity,,,2.49,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-07,,,,,,Water Bottle,Calcium,,Total,7.54,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,5.45,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Conductivity,,,108.9,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.06,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-07,,,,,,Water Bottle,Organic carbon,,Dissolved,39.5,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,pH,,,7.72,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,"Temperature, water",,,12.66,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,19,CIMP2021-7,67.43912222,-133.8668083,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-07,,,,,,Probe/Sensor,Turbidity,,,0.77,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-08,,,,,,Water Bottle,Calcium,,Total,25.5,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,9.72,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,Conductivity,,,325.4,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10.13,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-08,,,,,,Water Bottle,Organic carbon,,Dissolved,35.6,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,pH,,,8.04,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,"Temperature, water",,,13.34,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,18,CIMP2021-6,67.43368333,-133.8702,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-08,,,,,,Probe/Sensor,Turbidity,,,0.07,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-09,,,,,,Water Bottle,Calcium,,Total,11.6,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,7.11,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Conductivity,,,93.5,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.8,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-09,,,,,,Water Bottle,Organic carbon,,Dissolved,13.7,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,pH,,,7.89,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,"Temperature, water",,,17.12,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,1,CIMP2018-8,68.845658,-133.540922,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Turbidity,,,2.46,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-09,,,,,,Water Bottle,Calcium,,Total,14.6,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,4.91,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Conductivity,,,87.6,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10.54,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-09,,,,,,Water Bottle,Organic carbon,,Dissolved,46,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,pH,,,7.88,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,"Temperature, water",,,12.69,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,4,CIMP2021-11,67.40874722,-133.9372167,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-09,,,,,,Probe/Sensor,Turbidity,,,6.59,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Calcium,,Total,20.8,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,12.61,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Conductivity,,,141.4,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10.12,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Organic carbon,,Dissolved,28.1,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,pH,,,8.03,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Temperature, water",,,14.49,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,13,CIMP2021-4,67.40974722,-133.99415,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Turbidity,,,0.26,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Calcium,,Total,19.3,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,8.68,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Conductivity,,,149.9,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.29,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Organic carbon,,Dissolved,35.5,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,pH,,,7.81,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Temperature, water",,,14.45,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,17,CIMP2021-5,67.41299722,-134.0039833,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Turbidity,,,0,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Calcium,,Total,13.9,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,4.57,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Conductivity,,,96.3,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,10.28,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-12,,,,,,Water Bottle,Organic carbon,,Dissolved,31.2,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,pH,,,8.3,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,"Temperature, water",,,14.68,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,6,CIMP2021-3,67.40665556,-133.99565,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-12,,,,,,Probe/Sensor,Turbidity,,,0,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-13,,,,,,Water Bottle,Calcium,,Total,8.57,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,11.51,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Conductivity,,,59.8,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.12,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-13,,,,,,Water Bottle,Organic carbon,,Dissolved,34.6,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,pH,,,7.55,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,"Temperature, water",,,14.36,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,2,CIMP2021-10,67.4119,-133.9207472,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Turbidity,,,0.47,NTU,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-13,,,,,,Water Bottle,Calcium,,Total,15.7,mg/L,Actual,,,,,,,EPA200.2,USEPA,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,"Chlorophyll a, pheophytin correction unspecified",,,3.5,ug/L,Estimated,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Conductivity,,,120,uS/cm,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Dissolved oxygen (DO),,,9.9,mg/L,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Sample-Routine,Surface Water,2021-08-13,,,,,,Water Bottle,Organic carbon,,Dissolved,28.9,mg/L,Actual,,,,,,,TEL.033,PROPRIETARY,,,,,Taiga Labs,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,pH,,,7.73,None,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,"Temperature, water",,,14.21,deg C,Actual,,,,,,,,,,,,,,
2022 water quality data collected for CIMP197,20,CIMP2021-9,67.41433611,-133.9219889,WGS84,,,,,Lake/Pond,Field Msr/Obs,Surface Water,2021-08-13,,,,,,Probe/Sensor,Turbidity,,,0.3,NTU,Actual,,,,,,,,,,,,,,
